#DEPT	六五最大主应力	六五最小主应力
292.20000000	5.094737291	4.424039247
292.30000000	5.096771005	4.425759352
292.40000000	5.099070781	4.427920397
292.50000000	5.101564674	4.430403152
292.60000000	5.104061369	4.432890553
292.70000000	5.106546568	4.435358904
292.80000000	5.108946907	4.437686627
292.90000000	5.111312502	4.439956772
293.00000000	5.113635735	4.44215672
293.10000000	5.115929645	4.444308076
293.20000000	5.118203143	4.446425609
293.30000000	5.120444984	4.448490684
293.40000000	5.122608174	4.450425419
293.50000000	5.124711967	4.452261718
293.60000000	5.126710984	4.453924379
293.70000000	5.12860383	4.455411079
293.80000000	5.130445933	4.456813677
293.90000000	5.132235194	4.458128688
294.00000000	5.134059069	4.459501059
294.10000000	5.135925629	4.460944166
294.20000000	5.137920143	4.462599343
294.30000000	5.140047739	4.464475095
294.40000000	5.142268891	4.466505915
294.50000000	5.144645988	4.468795208
294.60000000	5.147091981	4.471198695
294.70000000	5.149585125	4.473680337
294.80000000	5.152111994	4.476217878
294.90000000	5.154627749	4.478737
295.00000000	5.157132888	4.481238531
295.10000000	5.159586176	4.483654128
295.20000000	5.16200088	4.486005778
295.30000000	5.164378996	4.488296794
295.40000000	5.166669322	4.490442311
295.50000000	5.168918609	4.492519817
295.60000000	5.171121595	4.494520586
295.70000000	5.173258202	4.496411341
295.80000000	5.175370957	4.498262568
295.90000000	5.177456046	4.500067941
296.00000000	5.179514374	4.501828961
296.10000000	5.181557885	4.503565424
296.20000000	5.183581217	4.505268439
296.30000000	5.185552721	4.50688555
296.40000000	5.187477806	4.508425719
296.50000000	5.189324753	4.509836366
296.60000000	5.191036972	4.511023687
296.70000000	5.192662063	4.512066571
296.80000000	5.194148076	4.512878893
296.90000000	5.195525446	4.513511089
297.00000000	5.196859002	4.514070615
297.10000000	5.198175047	4.514601068
297.20000000	5.199588797	4.515293455
297.30000000	5.201091085	4.516132593
297.40000000	5.202817469	4.517343231
297.50000000	5.204744489	4.518886492
297.60000000	5.206807716	4.520655572
297.70000000	5.209068787	4.522752665
297.80000000	5.21136657	4.524910627
297.90000000	5.213679365	4.527093481
298.00000000	5.215887464	4.529102762
298.10000000	5.217972385	4.530907824
298.20000000	5.219951459	4.532537397
298.30000000	5.221703534	4.53379061
298.40000000	5.223368943	4.534900118
298.50000000	5.224949563	4.535869026
298.60000000	5.226466405	4.536732165
298.70000000	5.227998124	4.537619947
298.80000000	5.229549117	4.538539665
298.90000000	5.231207304	4.539637108
299.00000000	5.232935563	4.540850729
299.10000000	5.234754545	4.542214779
299.20000000	5.236709208	4.543803813
299.30000000	5.238719928	4.545485802
299.40000000	5.240799209	4.547281485
299.50000000	5.242914868	4.549137494
299.60000000	5.245034533	4.551000146
299.70000000	5.247147414	4.552851552
299.80000000	5.249230896	4.554654207
299.90000000	5.251295437	4.556425453
300.00000000	5.253329276	4.558145786
300.10000000	5.255333707	4.559817351
300.20000000	5.257318738	4.561456742
300.30000000	5.259270663	4.563041232
300.40000000	5.261192201	4.564575326
300.50000000	5.263096062	4.566080102
300.60000000	5.264980524	4.567552702
300.70000000	5.26688194	4.569053414
300.80000000	5.268803146	4.570586945
300.90000000	5.270799998	4.572245929
301.00000000	5.272871415	4.574028576
301.10000000	5.275001936	4.575909248
301.20000000	5.277242307	4.577972106
301.30000000	5.279523218	4.580102203
301.40000000	5.281837158	4.58228708
301.50000000	5.284167101	4.584498503
301.60000000	5.286485074	4.586690075
301.70000000	5.288791559	4.588862599
301.80000000	5.291046994	4.590950461
301.90000000	5.293266141	4.592978141
302.00000000	5.295442907	4.594935537
302.10000000	5.297522308	4.596731455
302.20000000	5.299545333	4.598433872
302.30000000	5.301496669	4.600017392
302.40000000	5.30334678	4.601433023
302.50000000	5.305154131	4.602777727
302.60000000	5.306909579	4.60403634
302.70000000	5.308636491	4.605247611
302.80000000	5.310360301	4.606453729
302.90000000	5.312090336	4.607670161
303.00000000	5.31385801	4.608949014
303.10000000	5.315656808	4.610279484
303.20000000	5.317515325	4.611709005
303.30000000	5.319452942	4.613269728
303.40000000	5.321443914	4.614918949
303.50000000	5.323528282	4.616723092
303.60000000	5.325684958	4.618647177
303.70000000	5.327883324	4.620640419
303.80000000	5.33012767	4.622709934
303.90000000	5.332365658	4.624768906
304.00000000	5.33459573	4.626814749
304.10000000	5.336791781	4.62880416
304.20000000	5.339001095	4.630815575
304.30000000	5.341230897	4.632860979
304.40000000	5.343606528	4.635148284
304.50000000	5.346140284	4.637697886
304.60000000	5.348810886	4.640474486
304.70000000	5.351781923	4.64374943
304.80000000	5.354830812	4.647153494
304.90000000	5.357956367	4.65068471
305.00000000	5.360966895	4.654025114
305.10000000	5.363799642	4.657070632
305.20000000	5.366422865	4.659768622
305.30000000	5.368572939	4.661681832
305.40000000	5.370513816	4.663248058
305.50000000	5.372198794	4.66438983
305.60000000	5.3737236	4.665265912
305.70000000	5.375254868	4.666152691
305.80000000	5.376838729	4.667126691
305.90000000	5.378586176	4.668372029
306.00000000	5.3803977	4.669723648
306.10000000	5.382279911	4.671192517
306.20000000	5.384068962	4.672506846
306.30000000	5.385750397	4.673642649
306.40000000	5.387199627	4.674393239
306.50000000	5.388391595	4.674717027
306.60000000	5.389443991	4.67480923
306.70000000	5.390330803	4.674626675
306.80000000	5.391231088	4.674466405
306.90000000	5.392173107	4.674375311
307.00000000	5.393314493	4.674614936
307.10000000	5.394685977	4.675236293
307.20000000	5.396230459	4.676144664
307.30000000	5.398104818	4.677600361
307.40000000	5.400157695	4.679352256
307.50000000	5.40234691	4.681330371
307.60000000	5.40471446	4.683604387
307.70000000	5.407123739	4.685947644
307.80000000	5.409567534	4.688348172
307.90000000	5.411986991	4.690708321
308.00000000	5.414354943	4.692983013
308.10000000	5.416671197	4.695171931
308.20000000	5.418842332	4.697120066
308.30000000	5.42093791	4.698942836
308.40000000	5.422945418	4.700619477
308.50000000	5.424818663	4.702073342
308.60000000	5.426632166	4.703428076
308.70000000	5.428372114	4.704660754
308.80000000	5.430024731	4.705748515
308.90000000	5.431637443	4.706770049
309.00000000	5.433200823	4.707709711
309.10000000	5.434734348	4.708599817
309.20000000	5.436268291	4.709490599
309.30000000	5.437820057	4.710410941
309.40000000	5.439449876	4.711460794
309.50000000	5.441143268	4.712616132
309.60000000	5.442959358	4.713975078
309.70000000	5.444928599	4.715588171
309.80000000	5.447001191	4.717372776
309.90000000	5.449254199	4.719456784
310.00000000	5.451656299	4.721788213
310.10000000	5.454153883	4.7242781
310.20000000	5.456790821	4.726999245
310.30000000	5.459486869	4.729818479
310.40000000	5.462227508	4.732711709
310.50000000	5.465056452	4.735751473
310.60000000	5.468053129	4.739069571
310.70000000	5.471203569	4.742642814
310.80000000	5.474899521	4.747121242
310.90000000	5.479007624	4.752283506
311.00000000	5.483463541	4.758022789
311.10000000	5.488477574	4.764687956
311.20000000	5.493437163	4.771262595
311.30000000	5.498344177	4.777749821
311.40000000	5.502364198	4.782765382
311.50000000	5.505654362	4.786570086
311.60000000	5.508081401	4.7889429
311.70000000	5.508930332	4.788697684
311.80000000	5.509120324	4.787359197
311.90000000	5.508500597	4.784677156
312.00000000	5.507417835	4.781226588
312.10000000	5.5063345	4.777774738
312.20000000	5.505418554	4.774600327
312.30000000	5.505126955	4.772461726
312.40000000	5.505204688	4.770935862
312.50000000	5.505862203	4.770372072
312.60000000	5.507003148	4.770610528
312.70000000	5.508379974	4.771240433
312.80000000	5.510047267	4.772352401
312.90000000	5.511904339	4.773779335
313.00000000	5.513877817	4.775399466
313.10000000	5.516028395	4.777313532
313.20000000	5.51830738	4.77944072
313.30000000	5.52066563	4.781699464
313.40000000	5.523124961	4.784125979
313.50000000	5.525601646	4.786581295
313.60000000	5.528081398	4.789041704
313.70000000	5.530500768	4.791401899
313.80000000	5.532834766	4.793620406
313.90000000	5.535097567	4.795720748
314.00000000	5.537189793	4.797537988
314.10000000	5.539201948	4.799222335
314.20000000	5.541143971	4.800790282
314.30000000	5.54303238	4.802269243
314.40000000	5.544950926	4.803798221
314.50000000	5.546901091	4.805379674
314.60000000	5.54899274	4.807195959
314.70000000	5.551162877	4.809142514
314.80000000	5.553425789	4.811243057
314.90000000	5.555793717	4.813517903
315.00000000	5.558180176	4.815823509
315.10000000	5.560580497	4.818152125
315.20000000	5.562920245	4.820380205
315.30000000	5.565199121	4.822507255
315.40000000	5.56737972	4.824471191
315.50000000	5.569382885	4.826140629
315.60000000	5.571273158	4.827622688
315.70000000	5.572987544	4.828812808
315.80000000	5.574521234	4.829702997
315.90000000	5.575962263	4.830439371
316.00000000	5.577286541	4.830981934
316.10000000	5.578600265	4.831506955
316.20000000	5.579936707	4.832069663
316.30000000	5.581387626	4.832822372
316.40000000	5.583008325	4.833856895
316.50000000	5.584751805	4.83509522
316.60000000	5.586727874	4.836719636
316.70000000	5.588839072	4.838568363
316.80000000	5.591042722	4.84057056
316.90000000	5.593350656	4.84274587
317.00000000	5.595680732	4.844957938
317.10000000	5.59802697	4.847196836
317.20000000	5.600380936	4.849448566
317.30000000	5.602741024	4.85171046
317.40000000	5.605106489	4.853981281
317.50000000	5.607476377	4.856259446
317.60000000	5.609826768	4.858505249
317.70000000	5.612156275	4.860716386
317.80000000	5.614371803	4.862738321
317.90000000	5.616503855	4.864621689
318.00000000	5.618533928	4.866335773
318.10000000	5.620407328	4.867789778
318.20000000	5.622236529	4.869170408
318.30000000	5.624019832	4.870474842
318.40000000	5.625865766	4.871883242
318.50000000	5.627787393	4.873417292
318.60000000	5.62983711	4.87516398
318.70000000	5.632068915	4.877212945
318.80000000	5.634381442	4.879395917
318.90000000	5.636790193	4.88173863
319.00000000	5.639180888	4.884051368
319.10000000	5.641523962	4.886285057
319.20000000	5.643737405	4.888303551
319.30000000	5.645782397	4.890042406
319.40000000	5.647724237	4.891610019
319.50000000	5.64951195	4.892921767
319.60000000	5.651245978	4.894144388
319.70000000	5.652959534	4.895333015
319.80000000	5.65470797	4.896579542
319.90000000	5.656529668	4.897947688
320.00000000	5.658408693	4.899411002
320.10000000	5.660403307	4.90106621
320.20000000	5.662448922	4.902806089
320.30000000	5.664533391	4.904610474
320.40000000	5.666646833	4.906462957
320.50000000	5.66875383	4.908304742
320.60000000	5.67085486	4.910136622
320.70000000	5.672922975	4.911913857
320.80000000	5.674966826	4.913650809
320.90000000	5.676984712	4.915344654
321.00000000	5.6789213	4.916903526
321.10000000	5.680795288	4.918358466
321.20000000	5.682591731	4.91968466
321.30000000	5.684238923	4.920763056
321.40000000	5.685822311	4.921735511
321.50000000	5.68732773	4.922578503
321.60000000	5.688817728	4.92339588
321.70000000	5.690342583	4.924271118
321.80000000	5.691943249	4.925272214
321.90000000	5.693715034	4.92655742
322.00000000	5.695590588	4.928014917
322.10000000	5.697624561	4.929735446
322.20000000	5.699774017	4.931647719
322.30000000	5.701969453	4.933636338
322.40000000	5.704196956	4.935678201
322.50000000	5.706388635	4.937660585
322.60000000	5.708547979	4.939589282
322.70000000	5.710632318	4.941393443
322.80000000	5.712664694	4.943111323
322.90000000	5.714667908	4.944780785
323.00000000	5.716651985	4.94641847
323.10000000	5.718667643	4.948108591
323.20000000	5.720715501	4.94985218
323.30000000	5.722880813	4.951790792
323.40000000	5.725154806	4.95390986
323.50000000	5.727519528	4.95617958
323.60000000	5.73006739	4.958753392
323.70000000	5.732681631	4.961437421
323.80000000	5.735355898	4.964221117
323.90000000	5.738048111	4.96703461
324.00000000	5.740697768	4.969777443
324.10000000	5.743301014	4.972443215
324.20000000	5.745752265	4.974856617
324.30000000	5.748113947	4.977121301
324.40000000	5.750366635	4.979205015
324.50000000	5.752432918	4.980979227
324.60000000	5.754399291	4.982587547
324.70000000	5.756234614	4.98397827
324.80000000	5.757905939	4.985096685
324.90000000	5.759507167	4.9860987
325.00000000	5.761023887	4.986960385
325.10000000	5.762520326	4.987788381
325.20000000	5.76402959	4.988637662
325.30000000	5.765585673	4.989564674
325.40000000	5.767220123	4.990621806
325.50000000	5.768900399	4.991755025
325.60000000	5.770651159	4.993005278
325.70000000	5.772456739	4.994346559
325.80000000	5.774305312	4.995759228
325.90000000	5.776244017	4.997321565
326.00000000	5.77831519	4.999103872
326.10000000	5.780493866	5.001064698
326.20000000	5.782918808	5.00343447
326.30000000	5.785525509	5.006106064
326.40000000	5.7882614	5.008992188
326.50000000	5.791159153	5.01214709
326.60000000	5.794040847	5.015275321
326.70000000	5.796899737	5.01836568
326.80000000	5.799534984	5.021084673
326.90000000	5.80198595	5.023497662
327.00000000	5.804267982	5.025630136
327.10000000	5.806196009	5.027174776
327.20000000	5.807993173	5.02850211
327.30000000	5.809645115	5.029588293
327.40000000	5.811135712	5.030406546
327.50000000	5.812583349	5.031153446
327.60000000	5.813984596	5.031823298
327.70000000	5.815382244	5.032487159
327.80000000	5.816803667	5.033190486
327.90000000	5.818266159	5.033962001
328.00000000	5.819843785	5.034924702
328.10000000	5.821508519	5.036032055
328.20000000	5.823312203	5.037370153
328.30000000	5.825393743	5.039169682
328.40000000	5.827711717	5.041361858
328.50000000	5.830461185	5.044270614
328.60000000	5.833885578	5.048300196
328.70000000	5.837752993	5.05306546
328.80000000	5.84236969	5.059074945
328.90000000	5.84744048	5.065838383
329.00000000	5.852651876	5.072835167
329.10000000	5.857734227	5.079617537
329.20000000	5.862058727	5.085141436
329.30000000	5.865745409	5.089606247
329.40000000	5.867847813	5.09144052
329.50000000	5.86876948	5.091314281
329.60000000	5.868816281	5.089735327
329.70000000	5.867648095	5.086138778
329.80000000	5.866304633	5.082250952
329.90000000	5.864841422	5.078164025
330.00000000	5.864091956	5.075262173
330.10000000	5.863977905	5.073415427
330.20000000	5.864472892	5.072580061
330.30000000	5.866124027	5.073664782
330.40000000	5.868099991	5.075288973
330.50000000	5.870435725	5.077510675
330.60000000	5.87294765	5.080024996
330.70000000	5.875439084	5.082505286
330.80000000	5.877887977	5.084914926
330.90000000	5.880230025	5.08714712
331.00000000	5.882526045	5.089302871
331.10000000	5.884765433	5.09136457
331.20000000	5.886935733	5.093311526
331.30000000	5.889061693	5.095184846
331.40000000	5.891120902	5.096947305
331.50000000	5.893093571	5.098566035
331.60000000	5.895021714	5.100110817
331.70000000	5.896890453	5.101556936
331.80000000	5.898735554	5.102963794
331.90000000	5.900574242	5.104359999
332.00000000	5.902419046	5.105766359
332.10000000	5.904265918	5.10717615
332.20000000	5.90610412	5.10857154
332.30000000	5.907899072	5.109895092
332.40000000	5.909603338	5.111068022
332.50000000	5.911231467	5.11211449
332.60000000	5.912677512	5.112858524
332.70000000	5.913989321	5.11337959
332.80000000	5.91520371	5.113738829
332.90000000	5.916314678	5.113926267
333.00000000	5.917530945	5.114288585
333.10000000	5.918855443	5.114830657
333.20000000	5.920851692	5.116488508
333.30000000	5.923459861	5.119162768
333.40000000	5.926646602	5.122798039
333.50000000	5.931152888	5.128625028
333.60000000	5.93607717	5.135146199
333.70000000	5.941455272	5.142421
333.80000000	5.946744206	5.149547561
333.90000000	5.951518127	5.155818663
334.00000000	5.955605666	5.160949764
334.10000000	5.958030299	5.16331916
334.20000000	5.959571052	5.164220641
334.30000000	5.959930501	5.163160211
334.40000000	5.959271494	5.160408226
334.50000000	5.958342178	5.157207144
334.60000000	5.95726394	5.15375854
334.70000000	5.956715901	5.151190415
334.80000000	5.956578211	5.149303765
334.90000000	5.957206461	5.148689304
335.00000000	5.958538509	5.149243868
335.10000000	5.96024384	5.150418478
335.20000000	5.962421297	5.152377332
335.30000000	5.964812188	5.154690721
335.40000000	5.967317826	5.157194718
335.50000000	5.969931681	5.159878473
335.60000000	5.972545083	5.162561474
335.70000000	5.975133578	5.165203103
335.80000000	5.977554616	5.167566575
335.90000000	5.9797365	5.169532792
336.00000000	5.981720269	5.171169926
336.10000000	5.983226237	5.172013386
336.20000000	5.984443949	5.172378012
336.30000000	5.985416631	5.172335592
336.40000000	5.986025841	5.171689359
336.50000000	5.986571245	5.170937087
336.60000000	5.987053603	5.170080035
336.70000000	5.987753316	5.169584011
336.80000000	5.988718917	5.16952966
336.90000000	5.989997087	5.169994547
337.00000000	5.992088597	5.171810614
337.10000000	5.994621181	5.174359431
337.20000000	5.997700308	5.177816207
337.30000000	6.00140134	5.182306116
